2026-02-19 19:53:04.148 | DEBUG    | src.core.event_bus:_init_db:109 â€“ [EventStore] Bağlandı: C:\Users\immor\OneDrive\Belgeler\Projelerim\bahis\data\events.db
2026-02-19 19:53:04.149 | DEBUG    | src.core.event_bus:__init__:250 â€“ [EventBus] Başlatıldı.
2026-02-19 19:53:04.149 | DEBUG    | src.core.event_bus:__init__:351 â€“ [ReplayEngine] Hazır.
2026-02-19 19:53:04.149 | INFO     | src.core.shadow_manager:_load_state:442 â€“ [Shadow] Durum yüklendi: 0 strateji.
2026-02-19 19:53:04.150 | DEBUG    | src.core.shadow_manager:__init__:119 â€“ [Shadow] Manager başlatıldı.
2026-02-19 19:53:04.150 | DEBUG    | src.utils.plot_animator:__init__:128 â€“ [PlotAnimator] Başlatıldı.
2026-02-19 19:53:04.150 | DEBUG    | src.core.genetic_optimizer:load_config:330 â€“ [GA] config.json bulunamadı – varsayılan parametreler.
2026-02-19 19:53:04.151 | SUCCESS  | __main__:_boot:630 â€“ Layer 4 hazÄ±r âœ“ (5.76s)
2026-02-19 19:53:04.151 | INFO     | __main__:_boot:634 â€“ Layer 5 â€“ Ops & Interface baÅŸlatÄ±lÄ±yorâ€¦
2026-02-19 19:53:04.152 | DEBUG    | src.utils.strategy_health_report:__init__:26 â€“ StrategyHealthReport başlatıldı.
2026-02-19 19:53:04.152 | DEBUG    | src.utils.devils_advocate:__init__:50 â€“ DevilsAdvocate başlatıldı.
2026-02-19 19:53:04.152 | DEBUG    | src.utils.threshold_controller:__init__:23 â€“ ThresholdController başlatıldı – EV>0.02, Güven>0.4, MaxStake=0.05
2026-02-19 19:53:04.154 | DEBUG    | src.utils.auto_doc_generator:__init__:33 â€“ AutoDocGenerator başlatıldı.
2026-02-19 19:53:04.154 | INFO     | src.core.workflow_orchestrator:__init__:492 â€“ [Orchestrator] Başlatıldı: retries=3, backoff=2.0x, prefect=✓
2026-02-19 19:53:04.155 | DEBUG    | src.utils.podcast_producer:__init__:24 â€“ PodcastProducer başlatıldı.
2026-02-19 19:53:04.155 | DEBUG    | src.utils.psycho_profiler:__init__:99 â€“ [Psycho] Profiler başlatıldı.
2026-02-19 19:53:04.156 | DEBUG    | src.utils.query_assistant:__init__:230 â€“ [Query] Assistant başlatıldı.
2026-02-19 19:53:04.156 | DEBUG    | src.utils.daily_briefing:__init__:157 â€“ [Briefing] Başlatıldı (backend=auto)
2026-02-19 19:53:04.156 | DEBUG    | src.utils.decision_flow_gen:__init__:136 â€“ [FlowGen] Başlatıldı (graphviz=OK)
2026-02-19 19:53:04.156 | DEBUG    | src.utils.agent_poll_system:__init__:138 â€“ [AgentPoll] Sistem başlatıldı: telegram=offline
2026-02-19 19:53:04.156 | INFO     | __main__:_boot:745 â€“ [Orchestrator] 85 modÃ¼l kaydedildi.
2026-02-19 19:53:04.156 | SUCCESS  | __main__:_boot:748 â€“ Layer 5 hazÄ±r âœ“ (0.00s)
2026-02-19 19:53:09.097 | INFO     | src.memory.dvc_manager:snapshot:90 â€“ Snapshot oluşturuldu: boot (33510 dosya)
2026-02-19 19:53:09.107 | INFO     | __main__:_boot:755 â€“ [Boot] TÃ¼m katmanlar 22.1 saniyede ayaÄŸa kalktÄ±
2026-02-19 19:53:09.113 | DEBUG    | telegram._bot:__init__:333 â€“ Set Bot API URL: https://api.telegram.org/bot8210169379:AAGh0FPh-UHpsB6rEn62_ibk0vD1EkQF460
2026-02-19 19:53:09.113 | DEBUG    | telegram._bot:__init__:334 â€“ Set Bot API File URL: https://api.telegram.org/file/bot8210169379:AAGh0FPh-UHpsB6rEn62_ibk0vD1EkQF460
2026-02-19 19:53:09.747 | INFO     | src.ui.telegram_mini_app:_init_bot:55 â€“ TelegramNotifier hazır.
